Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
ENSG00000280011	RP4-671O14.7	22	-	44210442	44229512	0.026218	0.700141	0.912128
ENSG00000188636	LDOC1L	22	-	44492572	44498298	7.209637	192.530365	250.824356
ENSG00000215333	KRT18P23	22	+	44566965	44568247	0.000000	0.000000	0.000000
ENSG00000187012	LINC00207	22	+	44569339	44572341	0.000000	0.000000	0.000000
ENSG00000234300	LINC00229	22	-	44606939	44625419	0.000000	0.000000	0.000000
ENSG00000231801	ANP32BP2	22	+	44651835	44652379	0.000000	0.000000	0.000000
ENSG00000186654	PRR5	22	+	44668547	44737681	0.156091	62.644283	81.611603
ENSG00000248405	PRR5-ARHGAP8	22	+	44702233	44862706	0.378260	17.433235	22.711636
ENSG00000241484	ARHGAP8	22	+	44752558	44862788	0.077431	49.300774	64.227974
ENSG00000226328	NUP50-AS1	22	-	45133020	45163781	2.290765	68.606216	89.378677
ENSG00000273243	CTA-217C2.2	22	-	45155539	45156011	1.287526	34.382847	44.793224
ENSG00000093000	NUP50	22	+	45163841	45188015	6.413857	432.444672	563.379456
ENSG00000273353	CTA-268H5.12	22	+	45178990	45179310	0.000000	0.000000	0.000000
ENSG00000100373	UPK3A	22	+	45284982	45295874	0.000000	0.000000	0.000000
ENSG00000100364	KIAA0930	22	-	45190338	45240769	1.153455	192.224136	250.425415
ENSG00000221598	MIR1249	22	-	45200954	45201019	0.000000	0.000000	0.000000
ENSG00000100376	FAM118A	22	+	45308968	45341955	1.664750	250.926895	326.902130
ENSG00000077935	SMC1B	22	-	45344063	45413619	0.177287	4.792965	6.244171
ENSG00000128408	RIBC2	22	+	45413691	45432496	0.338908	45.766556	59.623672
ENSG00000238120	LINC01589	22	-	45604432	45605621	0.987226	26.363459	34.345741
ENSG00000251985	RNU6-1161P	22	-	45624531	45624632	0.431373	11.519636	15.007531
ENSG00000077942	FBLN1	22	+	45502238	45601135	0.655169	227.837540	296.821777
ENSG00000280424	CITF22-92A6.2	22	+	46006616	46010777	0.034839	0.930361	1.212054
ENSG00000273145	CITF22-92A6.1	22	+	46013606	46015498	0.164872	4.402838	5.735921
ENSG00000231711	LINC00899	22	-	46039907	46044853	0.252678	19.105261	24.889917
ENSG00000188064	WNT7B	22	-	45920362	45977129	0.167407	10.534638	13.724297
ENSG00000205643	CDPF1	22	-	46244011	46250679	2.163092	67.676872	88.167946
ENSG00000280383	CTA-941F9.10	22	+	45657019	45680130	0.250424	6.687469	8.712289
ENSG00000130638	ATXN10	22	+	45671798	45845307	0.326020	328.198883	427.570374
ENSG00000264160	MIR4762	22	+	45760524	45760598	0.000000	0.000000	0.000000
ENSG00000235347	RP1-37M3.8	22	-	45792418	45793636	0.000000	0.000000	0.000000
ENSG00000277232	GTSE1-AS1	22	-	46295143	46296660	0.086298	2.304552	3.002320
ENSG00000075234	TTC38	22	+	46267961	46294008	3.948854	154.556900	201.353348
ENSG00000182257	PRR34	22	-	46049478	46054144	0.078877	2.106377	2.744143
ENSG00000273289	RP6-109B7.5	22	+	46053093	46053560	0.000000	0.000000	0.000000
ENSG00000241990	PRR34-AS1	22	+	46053705	46057210	0.943790	137.689819	179.379303
ENSG00000197182	MIRLET7BHG	22	+	46053869	46113928	0.387013	111.344955	145.057770
ENSG00000231010	RP6-109B7.2	22	-	46055740	46058160	0.000000	0.000000	0.000000
ENSG00000235159	RP6-109B7.4	22	-	46067356	46069891	0.358708	9.579148	12.479506
ENSG00000266533	MIR3619	22	+	46091044	46091126	1.939759	51.800457	67.484505
ENSG00000186951	PPARA	22	+	46150521	46243756	1.104194	120.435760	156.901077
ENSG00000280384	RP4-695O20.1	22	+	46163303	46165347	0.250367	6.685946	8.710305
ENSG00000075218	GTSE1	22	+	46296741	46330810	5.435054	216.412888	281.937988
ENSG00000100416	TRMU	22	+	46330875	46357340	2.827507	428.207642	557.859558
ENSG00000075275	CELSR1	22	-	46360834	46537170	2.352542	104.199097	135.748306
ENSG00000230634	RP5-996D20.3	22	-	46481329	46481760	0.000000	0.000000	0.000000
ENSG00000280312	RP1-111J24.1	22	+	47259366	47261007	0.080390	2.146781	2.796780
ENSG00000205634	LINC00898	22	-	47621043	47631569	0.155076	4.268915	5.561449
ENSG00000224271	RP11-191L9.4	22	+	47631674	47855600	1.601933	67.808517	88.339462
ENSG00000232897	RP11-191L9.5	22	-	47662559	47663603	0.000000	0.000000	0.000000
ENSG00000230345	RP13-455A7.1	22	+	47860671	47862062	0.000000	0.000000	0.000000
ENSG00000279712	CTA-280A3.2	22	+	47916728	47926264	0.137465	3.670946	4.782428
ENSG00000075240	GRAMD4	22	+	46576012	46679790	0.467341	168.431686	219.429123
ENSG00000100422	CERK	22	-	46684411	46738261	6.303524	296.065887	385.708191
ENSG00000260708	CTA-29F11.1	22	-	46761894	46762563	3.552239	94.861061	123.582924
ENSG00000054611	TBC1D22A	22	+	46762617	47175699	0.410020	88.920631	115.843857
ENSG00000280080	U51561.1	22	-	46915328	46915908	0.000000	0.000000	0.000000
ENSG00000278881	FP325331.1	22	-	47115838	47117217	0.000000	0.000000	0.000000
ENSG00000219438	FAM19A5	22	+	48489460	48850912	0.035472	51.922470	67.643463
ENSG00000281732	CTA-299D3.8	22	-	48538900	48547387	0.000000	0.000000	0.000000
ENSG00000266887	MIR4535	22	+	48780295	48780353	0.000000	0.000000	0.000000
ENSG00000260613	RP3-522J7.6	22	-	49832616	49837786	0.000000	0.000000	0.000000
ENSG00000100425	BRD1	22	-	49773283	49827512	2.920442	217.328964	283.131439
ENSG00000279345	RP3-522J7.7	22	+	49805452	49807208	0.000000	0.000000	0.000000
ENSG00000236867	RP3-522J7.5	22	+	49817248	49817712	0.000000	0.000000	0.000000
ENSG00000188511	C22orf34	22	-	49414524	49657542	0.106249	58.222801	75.851395
ENSG00000280224	CTA-722E9.1	22	+	49500568	49501585	0.000000	0.000000	0.000000
ENSG00000279597	RP4-566L20.1	22	+	49534062	49534926	0.000000	0.000000	0.000000
ENSG00000264139	MIR3667	22	-	49543393	49543466	0.000000	0.000000	0.000000
ENSG00000212939	RP1-29C18.10	22	+	49548681	49556473	0.000000	0.000000	0.000000
ENSG00000213279	RP1-29C18.9	22	-	49572264	49575426	0.390080	10.416924	13.570942
ENSG00000235111	RP1-29C18.8	22	-	49612657	49615716	0.895462	23.912939	31.153257
ENSG00000128165	ADM2	22	+	50481556	50486440	0.987137	26.361084	34.342644
ENSG00000100253	MIOX	22	+	50486784	50490648	0.000000	0.000000	0.000000
ENSG00000100258	LMF2	22	-	50502949	50507691	8.623930	383.806122	500.014221
ENSG00000025770	NCAPH2	22	+	50508216	50523472	11.321938	556.389160	724.851562
ENSG00000130489	SCO2	22	-	50523568	50526439	4.780032	175.130997	228.156860
ENSG00000272821	CTA-384D8.36	22	+	50523926	50524780	2.448394	65.383347	85.179993
ENSG00000025708	TYMP	22	-	50525752	50530056	2.378594	131.231949	170.966141
ENSG00000177989	ODF3B	22	-	50529710	50532580	0.507954	25.107141	32.709038
ENSG00000272666	CTA-384D8.35	22	-	50542305	50542906	0.000000	0.000000	0.000000
ENSG00000273272	CTA-384D8.34	22	+	50542650	50543011	0.000000	0.000000	0.000000
ENSG00000226738	CTA-384D8.31	22	+	50546415	50547652	1.707006	45.584885	59.386993
ENSG00000130487	KLHDC7B	22	+	50548033	50551023	0.197258	5.267693	6.862636
ENSG00000217442	SYCE3	22	-	50551112	50562905	0.000000	0.000000	0.000000
ENSG00000205560	CPT1B	22	-	50568861	50578465	3.202301	202.804321	264.209015
ENSG00000254413	CHKB-CPT1B	22	-	50568869	50582965	1.884834	86.063293	112.121384
ENSG00000100288	CHKB	22	-	50578949	50601455	3.928139	257.851410	335.923218
ENSG00000205559	CHKB-AS1	22	+	50583026	50583877	0.000000	0.000000	0.000000
ENSG00000272940	CTA-384D8.33	22	+	50597152	50597599	0.444196	11.862069	15.453646
ENSG00000008735	MAPK8IP2	22	+	50600685	50613981	0.368412	16.235106	21.150742
ENSG00000100299	ARSA	22	-	50622754	50628173	3.140177	142.865143	186.121597
ENSG00000212569	Y_RNA	22	+	50669804	50669901	0.000000	0.000000	0.000000
ENSG00000251322	SHANK3	22	+	50674415	50733298	0.756240	24.729006	32.216408
ENSG00000206841	RNU6-409P	22	-	50691260	50691363	0.000000	0.000000	0.000000
ENSG00000225929	AC000036.4	22	-	50735825	50738139	0.000000	0.000000	0.000000
ENSG00000100312	ACR	22	+	50738196	50745334	0.000000	0.000000	0.000000
ENSG00000254499	AC002056.5	22	-	50740593	50743520	0.000000	0.000000	0.000000
ENSG00000213683	AC002056.3	22	-	50754675	50755434	0.000000	0.000000	0.000000
ENSG00000184319	RPL23AP82	22	+	50756948	50801309	1.090219	94.571480	123.205666
ENSG00000079974	RABL2B	22	-	50767501	50783663	1.241577	172.990768	225.368607
ENSG00000279494	RP11-494O16.4	22	+	49851425	49853364	0.000000	0.000000	0.000000
ENSG00000100426	ZBED4	22	+	49853842	49890078	4.412883	117.844200	153.524857
ENSG00000182858	ALG12	22	-	49900229	49918458	2.975530	89.698639	116.857437
ENSG00000273192	CITF22-1A6.3	22	+	49902228	49904576	0.221121	5.904944	7.692833
ENSG00000184164	CRELD2	22	+	49918167	49927540	2.031659	180.373825	234.987076
ENSG00000278869	CITF22-49E9.3	22	-	49933198	49934074	0.079818	2.131506	2.776880
ENSG00000198355	PIM3	22	+	49960513	49964080	10.210484	284.063843	370.072174
ENSG00000276753	MIR6821	22	+	49962866	49962939	1.729730	46.191723	60.177567
ENSG00000188263	IL17REL	22	-	49994513	50012659	0.000000	0.000000	0.000000
ENSG00000138892	TTLL8	22	-	50015123	50056935	0.000000	0.000000	0.000000
ENSG00000100427	MLC1	22	-	50059391	50085902	0.516407	15.066727	19.628603
ENSG00000073146	MOV10L1	22	+	50089879	50161690	0.000000	0.000000	0.000000
ENSG00000280395	RP5-898I4.1	22	+	50092745	50096437	0.000000	0.000000	0.000000
ENSG00000073150	PANX2	22	+	50170731	50180294	0.373630	11.154932	14.532402
ENSG00000170638	TRABD	22	+	50185915	50199598	3.323773	216.049728	281.464844
ENSG00000273188	RP3-402G11.25	22	-	50191724	50192402	0.000000	0.000000	0.000000
ENSG00000273253	RP3-402G11.26	22	-	50199090	50200837	0.211213	5.640355	7.348132
ENSG00000073169	SELO	22	+	50200979	50217616	5.133516	144.279984	187.964813
ENSG00000272836	RP3-402G11.27	22	-	50205585	50206062	0.000000	0.000000	0.000000
ENSG00000273137	RP3-402G11.28	22	-	50208461	50209542	0.000000	0.000000	0.000000
ENSG00000128159	TUBGCP6	22	-	50217689	50244992	5.858758	243.442749	317.151886
ENSG00000100429	HDAC10	22	-	50245183	50251405	1.334774	132.076355	172.066208
ENSG00000188130	MAPK12	22	-	50245450	50261825	2.487815	232.709442	303.168762
ENSG00000185386	MAPK11	22	-	50263713	50270767	1.392857	41.127918	53.580555
ENSG00000196576	PLXNB2	22	-	50274979	50307627	10.739837	395.999115	515.899048
ENSG00000205593	DENND6B	22	-	50309030	50327060	1.011457	32.457497	42.284924
ENSG00000227484	XX-C283C717.1	22	+	50314631	50316008	0.000000	0.000000	0.000000
ENSG00000279182	XX-C00717C00720L.1	22	+	50316035	50317025	0.000000	0.000000	0.000000
ENSG00000100239	PPP6R2	22	+	50343304	50445090	6.054385	308.608795	402.048828
ENSG00000100241	SBF1	22	-	50445000	50475024	9.130982	377.071045	491.239929
ERCC-00003	ERCC-00003	ERCC-00003	+	1	1023	290.616821	7760.801758	10110.603516
ERCC-00002	ERCC-00002	ERCC-00002	+	1	1061	3137.914795	83796.710938	109168.531250
ERCC-00004	ERCC-00004	ERCC-00004	+	1	523	1468.919678	39226.890625	51103.937500
ERCC-00012	ERCC-00012	ERCC-00012	+	1	994	0.200201	5.346285	6.965023
ERCC-00013	ERCC-00013	ERCC-00013	+	1	808	0.397277	10.609117	13.821326
ERCC-00014	ERCC-00014	ERCC-00014	+	1	1957	0.800204	21.369114	27.839216
ERCC-00019	ERCC-00019	ERCC-00019	+	1	644	3.462733	92.470848	120.469002
ERCC-00009	ERCC-00009	ERCC-00009	+	1	984	116.185974	3102.697998	4042.127441
ERCC-00022	ERCC-00022	ERCC-00022	+	1	751	44.845539	1197.581421	1560.183105
ERCC-00028	ERCC-00028	ERCC-00028	+	1	1130	0.884956	23.632383	30.787752
ERCC-00031	ERCC-00031	ERCC-00031	+	1	1138	0.586995	15.675458	20.421644
ERCC-00025	ERCC-00025	ERCC-00025	+	1	1994	11.067202	295.545013	385.029602
ERCC-00034	ERCC-00034	ERCC-00034	+	1	1019	2.937193	78.436516	102.185387
ERCC-00039	ERCC-00039	ERCC-00039	+	1	740	0.909459	24.286724	31.640215
ERCC-00035	ERCC-00035	ERCC-00035	+	1	1130	19.029203	508.166962	662.028870
ERCC-00042	ERCC-00042	ERCC-00042	+	1	1023	120.803520	3226.007568	4202.772461
ERCC-00043	ERCC-00043	ERCC-00043	+	1	1023	181.030304	4834.338867	6298.071289
ERCC-00044	ERCC-00044	ERCC-00044	+	1	1156	25.901384	691.685669	901.113037
ERCC-00051	ERCC-00051	ERCC-00051	+	1	274	4.970803	132.743225	172.934982
ERCC-00053	ERCC-00053	ERCC-00053	+	1	1023	4.544477	121.358376	158.103043
ERCC-00054	ERCC-00054	ERCC-00054	+	1	274	1.653285	44.150288	57.518032
ERCC-00058	ERCC-00058	ERCC-00058	+	1	1136	0.107394	2.867912	3.736253
ERCC-00059	ERCC-00059	ERCC-00059	+	1	525	4.415238	117.907097	153.606796
ERCC-00060	ERCC-00060	ERCC-00060	+	1	523	76.556404	2044.406860	2663.408936
ERCC-00067	ERCC-00067	ERCC-00067	+	1	644	0.214286	5.722418	7.455042
ERCC-00046	ERCC-00046	ERCC-00046	+	1	522	612.735657	16362.850586	21317.166016
ERCC-00062	ERCC-00062	ERCC-00062	+	1	1023	15.640274	417.667023	544.127502
ERCC-00069	ERCC-00069	ERCC-00069	+	1	1137	0.490765	13.105675	17.073788
ERCC-00071	ERCC-00071	ERCC-00071	+	1	642	17.009346	454.227509	591.757690
ERCC-00073	ERCC-00073	ERCC-00073	+	1	603	0.331675	8.857244	11.539023
ERCC-00076	ERCC-00076	ERCC-00076	+	1	642	32.961060	880.211365	1146.720215
ERCC-00078	ERCC-00078	ERCC-00078	+	1	993	7.402820	197.689224	257.545227
ERCC-00079	ERCC-00079	ERCC-00079	+	1	644	11.829192	315.893646	411.539368
ERCC-00084	ERCC-00084	ERCC-00084	+	1	994	7.882294	210.493393	274.226196
ERCC-00085	ERCC-00085	ERCC-00085	+	1	844	2.343602	62.584915	81.534264
ERCC-00092	ERCC-00092	ERCC-00092	+	1	1124	51.349644	1371.270874	1786.461792
ERCC-00095	ERCC-00095	ERCC-00095	+	1	521	52.197697	1393.917725	1815.965698
ERCC-00074	ERCC-00074	ERCC-00074	+	1	522	4959.018066	132428.515625	172524.984375
ERCC-00097	ERCC-00097	ERCC-00097	+	1	523	0.636711	17.003101	22.151272
ERCC-00099	ERCC-00099	ERCC-00099	+	1	1350	1.967407	52.538784	68.446388
ERCC-00108	ERCC-00108	ERCC-00108	+	1	1022	147.370834	3935.476807	5127.053223
ERCC-00111	ERCC-00111	ERCC-00111	+	1	994	109.556335	2925.656250	3811.481445
ERCC-00112	ERCC-00112	ERCC-00112	+	1	1136	31.148767	831.814880	1083.670288
ERCC-00096	ERCC-00096	ERCC-00096	+	1	1107	3307.773193	88332.703125	115077.921875
ERCC-00113	ERCC-00113	ERCC-00113	+	1	840	971.473755	25942.802734	33797.714844
ERCC-00126	ERCC-00126	ERCC-00126	+	1	1118	1.895349	50.614506	65.939476
ERCC-00116	ERCC-00116	ERCC-00116	+	1	1991	85.537422	2284.241211	2975.859863
ERCC-00131	ERCC-00131	ERCC-00131	+	1	771	33.374836	891.261108	1161.115601
ERCC-00137	ERCC-00137	ERCC-00137	+	1	537	0.337058	9.000994	11.726298
ERCC-00143	ERCC-00143	ERCC-00143	+	1	784	0.948980	25.342115	33.015156
ERCC-00144	ERCC-00144	ERCC-00144	+	1	538	3.053903	81.553215	106.245743
ERCC-00136	ERCC-00136	ERCC-00136	+	1	1033	360.633118	9630.556641	12546.480469
ERCC-00148	ERCC-00148	ERCC-00148	+	1	494	0.742915	19.839235	25.846125
ERCC-00150	ERCC-00150	ERCC-00150	+	1	743	0.480485	12.831152	16.716145
ERCC-00154	ERCC-00154	ERCC-00154	+	1	537	0.307263	8.205330	10.689726
ERCC-00157	ERCC-00157	ERCC-00157	+	1	1019	2.121688	56.658794	73.813843
ERCC-00158	ERCC-00158	ERCC-00158	+	1	1027	0.121714	3.250322	4.234448
ERCC-00160	ERCC-00160	ERCC-00160	+	1	743	2.686406	71.739349	93.460464
ERCC-00162	ERCC-00162	ERCC-00162	+	1	523	16.217974	433.094238	564.225769
ERCC-00163	ERCC-00163	ERCC-00163	+	1	543	1.736648	46.376461	60.418243
ERCC-00145	ERCC-00145	ERCC-00145	+	1	1042	120.436661	3216.210938	4190.009766
ERCC-00165	ERCC-00165	ERCC-00165	+	1	872	9.797018	261.625275	340.839722
ERCC-00170	ERCC-00170	ERCC-00170	+	1	1023	2.988270	79.800507	103.962364
ERCC-00171	ERCC-00171	ERCC-00171	+	1	505	618.974243	16529.449219	21534.207031
ERCC-00130	ERCC-00130	ERCC-00130	+	1	1059	5484.290527	146455.703125	190799.296875
ENSG00000223726	CTA-929C8.7	22	-	27307483	27318538	0.0	0.0	0.0
ENSG00000211653	IGLV1-40	22	+	22409766	22410282	0.0	0.0	0.0
ENSG00000231405	CTA-992D9.7	22	+	27143478	27159878	0.0	0.0	0.0
ENSG00000234121	GPM6BP3	22	+	16837522	16837666	0.0	0.0	0.0
ENSG00000243519	IGLVIVOR22-2	22	+	32376682	32377135	0.0	0.0	0.0
ENSG00000233179	RP11-536P6.3	22	+	48448890	48451217	0.0	0.0	0.0
ENSG00000226474	LA16c-2F2.5	22	-	15615402	15615578	0.0	0.0	0.0
ENSG00000277870	FAM230A	22	+	18487126	18500583	0.0	0.0	0.0
ENSG00000063515	GSC2	22	-	19148576	19150283	0.0	0.0	0.0
ENSG00000280199	RP1-34P24.3	22	+	49264201	49266080	0.0	0.0	0.0
ENSG00000237129	MTCYBP34	22	+	36175857	36176526	0.0	0.0	0.0
ENSG00000235485	RP1-101G11.2	22	-	34589085	34591278	0.0	0.0	0.0
ENSG00000232218	RP1-149A16.16	22	+	32386668	32386868	0.0	0.0	0.0
ENSG00000229088	MTND1P10	22	+	36178554	36179385	0.0	0.0	0.0
ENSG00000253481	IGKV1OR22-1	22	-	16933521	16934003	0.0	0.0	0.0
ENSG00000230051	CTA-929C8.8	22	+	27331787	27379265	0.0	0.0	0.0
ENSG00000236235	LA16c-13E4.3	22	+	15290718	15297196	0.0	0.0	0.0
ENSG00000241954	RP1-149A16.17	22	+	32383786	32385631	0.0	0.0	0.0
ENSG00000214727	RPL5P35	22	-	49757627	49758980	0.0	0.0	0.0
ENSG00000226741	CTA-929C8.6	22	+	27310651	27317456	0.0	0.0	0.0
ENSG00000234381	MED15P7	22	-	15635180	15644330	0.0	0.0	0.0
ENSG00000278110	XXbac-B33L19.10	22	-	18623339	18625289	0.0	0.0	0.0
ENSG00000228622	RP1-302D9.1	22	-	33105383	33106059	0.0	0.0	0.0
ENSG00000232655	CTA-397C4.2	22	+	44443327	44444788	0.0	0.0	0.0
ENSG00000231004	CECR9	22	+	17329034	17329232	0.0	0.0	0.0
ENSG00000230471	LA16c-2F2.8	22	-	15600908	15604882	0.0	0.0	0.0
ENSG00000274625	SCARNA17	22	+	18605355	18605497	0.0	0.0	0.0
ENSG00000252267	RNA5SP495	22	-	26390667	26390776	0.0	0.0	0.0
ENSG00000227009	FUNDC2P4	22	+	39155525	39155945	0.0	0.0	0.0
ENSG00000236464	CTA-796E4.3	22	+	26161834	26164303	0.0	0.0	0.0
ENSG00000238195	CTA-503F6.2	22	+	27204211	27205126	0.0	0.0	0.0
ENSG00000224050	RP1-90G24.6	22	+	32273420	32277186	0.0	0.0	0.0
ENSG00000206069	TMEM211	22	-	24935110	24946695	0.0	0.0	0.0
ENSG00000227880	RP11-46E17.6	22	-	27457247	27460060	0.0	0.0	0.0
ENSG00000225480	AC006548.19	22	+	16897445	16897546	0.0	0.0	0.0
ENSG00000283535	AC007064.29	22	+	16844399	16846357	0.0	0.0	0.0
ENSG00000234965	SHISA8	22	-	41909554	41914667	0.0	0.0	0.0
ENSG00000241832	CECR3	22	-	17256859	17266733	0.0	0.0	0.0
ENSG00000228807	MRPS18CP6	22	-	44483495	44483717	0.0	0.0	0.0
ENSG00000238192	LL22NC03-121E8.4	22	-	48139461	48141001	0.0	0.0	0.0
ENSG00000226954	RP5-983L19.2	22	-	49718053	49724506	0.0	0.0	0.0
ENSG00000277690	XXbac-B33L19.15	22	+	18527157	18527626	0.0	0.0	0.0
ENSG00000253889	IGLVI-38	22	+	22425821	22426314	0.0	0.0	0.0
ENSG00000211641	IGLV11-55	22	+	22201663	22202206	0.0	0.0	0.0
ENSG00000233408	LA16c-23H5.4	22	-	15557577	15560694	0.0	0.0	0.0
ENSG00000236118	LL22NC03-30E12.10	22	+	22155582	22155942	0.0	0.0	0.0
ENSG00000277950	Metazoa_SRP	22	+	20070716	20070965	0.0	0.0	0.0
ENSG00000225282	AP000350.6	22	+	23926900	23929574	0.0	0.0	0.0
ENSG00000231565	NEK2P2	22	-	15611759	15613096	0.0	0.0	0.0
ENSG00000279954	WI2-85898F10.2	22	+	45875932	45879247	0.0	0.0	0.0
ENSG00000244752	CRYBB2	22	+	25219522	25231869	0.0	0.0	0.0
ENSG00000230120	RP1-90G24.8	22	-	32159454	32160392	0.0	0.0	0.0
ENSG00000276138	U6	22	+	15273855	15273961	0.0	0.0	0.0
ENSG00000223142	RN7SKP252	22	+	49738677	49739003	0.0	0.0	0.0
ENSG00000277017	XXbac-B33L19.6	22	-	18486999	18491247	0.0	0.0	0.0
ENSG00000234688	RP1-293L6.1	22	+	36703918	36721472	0.0	0.0	0.0
ENSG00000235209	CTA-150C2.13	22	+	38921227	38924708	0.0	0.0	0.0
ENSG00000278890	LL22NC03-27C5.1	22	+	48052646	48058275	0.0	0.0	0.0
ENSG00000200443	RNU6-1066P	22	+	27035887	27035991	0.0	0.0	0.0
ENSG00000231907	GAPDHP37	22	-	40673484	40674451	0.0	0.0	0.0
ENSG00000279973	BAGE5	22	+	11066501	11068089	0.0	0.0	0.0
ENSG00000230637	CTA-246H3.8	22	+	25327252	25339975	0.0	0.0	0.0
ENSG00000100298	APOBEC3H	22	+	39097224	39104067	0.0	0.0	0.0
ENSG00000236323	BMP6P1	22	+	22185941	22186619	0.0	0.0	0.0
ENSG00000099985	OSM	22	-	30262829	30266840	0.0	0.0	0.0
ENSG00000271093	IGLCOR22-2	22	-	32356676	32356988	0.0	0.0	0.0
ENSG00000275319	Metazoa_SRP	22	+	18524620	18524935	0.0	0.0	0.0
ENSG00000278655	KB-1572G7.5	22	+	23607041	23608407	0.0	0.0	0.0
ENSG00000229770	CTA-796E4.4	22	-	26161910	26163214	0.0	0.0	0.0
ENSG00000218357	LL22NC03-75H12.2	22	-	47461299	47487111	0.0	0.0	0.0
ENSG00000273907	CA15P2	22	-	18636445	18638405	0.0	0.0	0.0
ENSG00000228122	MTND1P17	22	-	16876218	16876421	0.0	0.0	0.0
ENSG00000276871	5_8S_rRNA	22	-	11249809	11249959	0.0	0.0	0.0
ENSG00000232254	CSF2RBP1	22	-	36950529	36953723	0.0	0.0	0.0
ENSG00000239547	RN7SL843P	22	-	17352881	17353177	0.0	0.0	0.0
ENSG00000224715	CITF22-49D8.1	22	+	47345569	47373541	0.0	0.0	0.0
ENSG00000235154	CTA-280A3__B.2	22	-	48044710	48048549	0.0	0.0	0.0
ENSG00000233866	LA16c-4G1.3	22	-	15914721	15915800	0.0	0.0	0.0
ENSG00000275656	RFPL3-AS1_1	22	-	32188400	32188487	0.0	0.0	0.0
ENSG00000233764	MTCO1P20	22	+	36172422	36172779	0.0	0.0	0.0
ENSG00000215478	CES5AP1	22	-	23359603	23387731	0.0	0.0	0.0
ENSG00000231271	AP000350.8	22	+	23949918	23954042	0.0	0.0	0.0
ENSG00000279217	CTA-212A2.3	22	+	36071000	36085573	0.0	0.0	0.0
ENSG00000237439	RP1-127L4.10	22	+	32129689	32130612	0.0	0.0	0.0
ENSG00000279642	RP5-1033E15.3	22	-	44486295	44486914	0.0	0.0	0.0
ENSG00000276400	VN1R9P	22	-	17021398	17022570	0.0	0.0	0.0
ENSG00000237835	AC007064.22	22	+	16855804	16856162	0.0	0.0	0.0
ENSG00000241333	RN7SL385P	22	-	37669464	37669739	0.0	0.0	0.0
ENSG00000230643	LA16c-60G3.5	22	+	15588361	15588478	0.0	0.0	0.0
ENSG00000254264	IGKV3OR22-2	22	-	16925952	16926444	0.0	0.0	0.0
ENSG00000226160	LA16c-17H1.3	22	+	16405330	16405417	0.0	0.0	0.0
ENSG00000226169	RP11-375H17.1	22	+	27716480	27721677	0.0	0.0	0.0
ENSG00000274170	RFPL3-AS1_2	22	+	32368497	32368567	0.0	0.0	0.0
ENSG00000273214	RP5-1039K5.18	22	+	38043230	38043920	0.0	0.0	0.0
ENSG00000279848	CTA-992D9.9	22	+	27044001	27045315	0.0	0.0	0.0
ENSG00000235271	LINC01422	22	+	26903292	26920611	0.0	0.0	0.0
ENSG00000215403	LL22NC01-81G9.3	22	+	36965248	36968172	0.0	0.0	0.0
ENSG00000235343	AC005301.8	22	-	16746869	16748645	0.0	0.0	0.0
ENSG00000277771	Metazoa_SRP	22	+	49846456	49846720	0.0	0.0	0.0
ENSG00000278188	U6	22	+	16141767	16141872	0.0	0.0	0.0
ENSG00000280156	AC006548.28	22	-	16950086	17034417	0.0	0.0	0.0
ENSG00000254308	IGLVIV-59	22	+	22179228	22179477	0.0	0.0	0.0
ENSG00000184459	BPIFC	22	-	32413847	32464484	0.0	0.0	0.0
ENSG00000236611	AP000343.2	22	+	23326616	23328493	0.0	0.0	0.0
ENSG00000236052	LL22NC03-86D4.1	22	+	34017473	34188425	0.0	0.0	0.0
ENSG00000215464	AP000354.2	22	-	24269346	24270134	0.0	0.0	0.0
ENSG00000275060	PPP1R26P3	22	-	18400407	18404206	0.0	0.0	0.0
ENSG00000225676	RP3-438O4.4	22	-	30184644	30207109	0.0	0.0	0.0
ENSG00000225867	RP5-1177I5.3	22	+	37550026	37551735	0.0	0.0	0.0
ENSG00000237299	LA16c-60G3.6	22	+	15541436	15578006	0.0	0.0	0.0
ENSG00000224465	SOCS2P2	22	-	22170983	22171556	0.0	0.0	0.0
ENSG00000226233	RP1-151B14.9	22	-	37215738	37215891	0.0	0.0	0.0
ENSG00000232707	AP1B1P2	22	+	32134028	32134133	0.0	0.0	0.0
ENSG00000205856	C22orf42	22	-	32149006	32159322	0.0	0.0	0.0
ENSG00000283047	FRG1FP	22	-	10939388	10961338	0.0	0.0	0.0
ENSG00000235759	ARHGAP42P3	22	-	15550904	15553838	0.0	0.0	0.0
ENSG00000236831	YME1L1P1	22	+	15489990	15492564	0.0	0.0	0.0
ENSG00000184624	ZNF72P	22	-	15326037	15343065	0.0	0.0	0.0
ENSG00000253126	IGLVI-56	22	+	22198560	22199011	0.0	0.0	0.0
ENSG00000225293	ABCD1P4	22	+	16387694	16390887	0.0	0.0	0.0
ENSG00000253818	IGLV1-41	22	+	22404207	22404721	0.0	0.0	0.0
ENSG00000234479	AP1B1P1	22	+	32121977	32133469	0.0	0.0	0.0
ENSG00000230203	CTB-1048E9.7	22	-	26422071	26423193	0.0	0.0	0.0
ENSG00000237316	RP1-288L1.4	22	-	34711908	34724919	0.0	0.0	0.0
